CountyID,FacilityName,lat,lon,parent_org,Capacity,county_name,Expiration,Fcltyaddress,address
76,Carsonville Care Home,43.4233913,-82.672795,"Cole, Marie",6,SANILAC,20210409,"175 south high st po 171 , carsonville , mi 48419 , usa","175 s high st, carsonville, mi 48419, usa"
76,CC's Villa,43.2575321,-82.8184063,CC's Villa LLC,6,SANILAC,20210105,"41 w. lorraine , peck , mi 48466 , usa","41 w lorraine st, peck, mi 48466, usa"
76,Clearview AFC,43.3270694,-82.8219792,"Chambers, Lee Ann",6,SANILAC,20210416,"4105 s sandusky road , peck , mi 48466 , usa","s sandusky rd, peck, mi 48466, usa"
76,Conquest AFC - Marlette,43.3238261,-83.0800285,Karen Conquest,12,SANILAC,20210215,"3222 main street , marlette , mi 48453 , usa","3222 main st, marlette, mi 48453, usa"
76,Custer Street DBA New Passages,43.4142594,-82.8343855,"Alternative Community Living, Inc.",6,SANILAC,20210518,"283 custer street , sandusky , mi 48471 , usa","283 s custer st, sandusky, mi 48471, usa"
76,Deckerville Pine House,43.5301316,-82.7336538,S T A R T Corporation,6,SANILAC,20211121,"3646 pine street , deckerville , mi 48427 , usa","3646 pine st, deckerville, mi 48427, usa"
76,Ellsworth Afc,43.3287668,-83.0773067,"Resident Advancement, Inc.",6,SANILAC,20201027,"6370 ellsworth street , marlette , mi 48453 , usa","6370 ellsworth st, marlette, mi 48453, usa"
76,Harrington Farms,43.418603,-82.8350571,"Alternative Community Living, Inc.",6,SANILAC,20200508,"120 south custer , sandusky , mi 48471 , usa","120 s custer st, sandusky, mi 48471, usa"
76,Hickory Hollow,43.2630971,-82.8156909,FAITH Inc.,6,SANILAC,20200915,"41 east barbara , peck , mi 48466 , usa","41 e barbara st, peck, mi 48466, usa"
76,Hillside AFC,43.4583788,-83.0674767,"Smith, Shawn",6,SANILAC,20210724,"5949 snover road , decker , mi 48426 , usa","5949 snover rd, decker, mi 48426, usa"
76,Juhl Rd AFC,43.3813416,-82.947186,"Martinez, Angela",6,SANILAC,20200311,"1321 juhl road , marlette , mi 48453 , usa","1321 juhl rd, marlette, mi 48453, usa"
76,Lake Huron House,43.4342422,-82.5520243,S T A R T Corporation,6,SANILAC,20210319,"7006 huron street , port sanilac , mi 48469 , usa","7006 huron st, port sanilac, mi 48469, usa"
76,Lakeshore Adult Foster Care,43.2792316,-82.5317452,"Lakeshore Adult Foster Care, LLC",12,SANILAC,20220111,"5090 lakeshore road , lexington , mi 48450 , usa","5090 lakeshore rd, lexington, mi 48450, usa"
76,M & J Family Home,43.2131827,-82.9860078,Judy Champion and Mark Champion,5,SANILAC,20200519,"6954 walter street , brown city , mi 48416 , usa","6954 walter st, brown city, mi 48416, usa"
76,M.G. Martinez AFC,43.3631081,-82.6473899,"Martinez, Gina",6,SANILAC,20200323,"2222 loree road , applegate , mi 48401 , usa","2222 s loree rd, applegate, mi 48401, usa"
76,Martinez Afc Home,43.3101074,-82.7909417,Jodi Martinez,11,SANILAC,20200711,"3749 orchard road , peck , mi 48466 , usa","3749 orchard rd, peck, mi 48466, usa"
76,Martinez Manor,43.2658515,-82.5957923,"Margarito Martinez, Jr.",15,SANILAC,20201202,"5565 e. peck rd , croswell , mi 48422 , usa","5565 peck rd, croswell, mi 48422, usa"
76,Martinez Retirement Home,43.4204356,-82.8258392,"Martinez, Angela",12,SANILAC,20210519,"127 lincoln , sandusky , mi 48471 , usa","127 lincoln st, sandusky, mi 48471, usa"
76,Mathews AFC,43.3275237,-83.0848047,Joyce McNabb,6,SANILAC,20210629,"6635 w. marlette street , marlette , mi 48453 , usa","6635 w marlette rd, marlette, mi 48453, usa"
76,Mattice AFC,43.2040064,-82.8036829,Gerard Lorkowski,6,SANILAC,20201108,"7450 brockway road , melvin , mi 48454 , usa","7450 brockway rd, melvin, mi 48454, usa"
76,Mulberry  House,43.330438,-83.0840667,"Central State Community Services, Inc.",6,SANILAC,20200924,"2862 lamotte street , marlette , mi 48453 , usa","2862 lamotte st, marlette, mi 48453, usa"
76,New Life Adult Care,43.1792592,-82.5080126,Unforseen Journeys,6,SANILAC,20200313,"8625 lakeshore rd , lexington , mi 48450 , usa","8625 lakeshore rd, lexington, mi 48450, usa"
76,Ordish AFC Home Inc,43.4186231,-82.8312925,Ordish AFC Home Inc,12,SANILAC,20210726,"138 lexington st , sandusky , mi 48471 , usa","138 lexington st, sandusky, mi 48471, usa"
76,Parkview House,43.2057276,-82.9980409,Harrington House Inc,6,SANILAC,20210817,"7175 cade road , brown city , mi 48416 , usa","7175 cade rd, brown city, mi 48416, usa"
76,Peaceful View House,43.3330859,-83.0888263,Harrington House Inc,6,SANILAC,20211011,"2901 lorraine st. , marlette , mi 48453 , usa","2901 lorraine st, marlette, mi 48453, usa"
76,R & R Afc Home,43.4190368,-82.8251774,"Ordish, Rosario G.",12,SANILAC,20200206,"105 s jackson st , sandusky , mi 48471 , usa","105 s jackson st, sandusky, mi 48471, usa"
76,"Stonegate Village Assisted Living, LLC",43.4251641,-82.8318812,"Stonegate Village Assisted Living, LLC",73,SANILAC,20201021,"70 w argyle street , sandusky , mi 48471 , usa","70 w argyle st, sandusky, mi 48471, usa"
76,The Cottage House,43.2761423,-82.7138509,Susan Maxbauer,6,SANILAC,20210106,"2347 harrington road , croswell , mi 49422 , usa","2347 harrington rd, croswell, mi 48422, usa"
76,The Downington Inn,43.5055104,-82.9574307,Barbara and Todd Stoutenburg,6,SANILAC,20211122,"3190 downington rd , snover , mi 48472 , usa","3190 downington rd, snover, mi 48472, usa"
76,Woodland Acres,43.5040549,-82.9898366,"Minard, Evelyn and Jeffrey",6,SANILAC,20210120,"3855 w. downington road , snover , mi 48472 , usa","3855 downington rd, snover, mi 48472, usa"
77,Barkers Country Living,46.2445365,-85.9123119,Barker Marcella,6,SCHOOLCRAFT,20210323,"728 newborn road , germfask , mi 49836 , usa","728 newborn rd, germfask, mi 49836, usa"
77,Berry,46.1873082,-85.8979384,Berry Adeline,6,SCHOOLCRAFT,20200729,"638 grant road , germfask , mi 49836 , usa","638 grant rd, germfask, mi 49836, usa"
77,Clark' s Landing,46.0556463,-85.9967595,"Clark, Joy and Jerome",4,SCHOOLCRAFT,20220117,"2618 n. river road , gulliver , mi 49840 , usa","2618 river rd, gulliver, mi 49840, usa"
77,Hidden Estates Inc.,45.9594072,-86.2421397,Hidden Estates Inc.,6,SCHOOLCRAFT,20200823,"101 lake street , manistique , mi 49854 , usa","101 lake st, manistique, mi 49854, usa"
77,Miller Afc Home,46.2408883,-85.9356896,Miller Scott A,5,SCHOOLCRAFT,20211018,"1335 robinson road , germfask , mi 49836 , usa","1335 robinson rd, germfask, mi 49836, usa"
77,New Delta,45.9659893,-86.2529495,"Bay Human Services, Inc.",6,SCHOOLCRAFT,20200331,"223 new delta ave , manistique , mi 49854 , usa","223 new delta ave, manistique, mi 49854, usa"
77,Northern Comfort Spec. Care,45.9353923,-86.2850952,"Northern Comfort Specialized Care, Inc.",6,SCHOOLCRAFT,20211026,"8082 w us hwy 2 , manistique , mi 49854 , usa","8082 us-2, manistique, mi 49854, usa"
77,Seney Adult Foster Care,46.3454419,-85.9465577,"Seney Adult Foster Care, LLC",12,SCHOOLCRAFT,20201227,"10710 n seney ave , seney , mi 49883 , usa","10710 seney ave, seney, mi 49883, usa"
77,Stepping Stone,45.96655,-86.2526174,"Bay Human Services, Inc.",6,SCHOOLCRAFT,20200331,"240 new delta ave , manistique , mi 49854 , usa","240 new delta ave, manistique, mi 49854, usa"
78,Country Crossing Adult Care,42.8274636,-84.3237237,Vickie Lynn Lloyd,6,SHIAWASSEE,20220210,"11620 colby lake road , laingsburg , mi 48848 , usa","11620 colby lake rd, laingsburg, mi 48848, usa"
78,DS Heavenly Haven,42.984312,-84.1869398,DS Heavenly Haven LLC,6,SHIAWASSEE,20210307,"1318 s. chipman street , owosso , mi 48867 , usa","1318 s chipman st, owosso, mi 48867, usa"
78,DS Heavenly Haven II,42.9961625,-84.1950664,DS Heavenly Haven LLC,6,SHIAWASSEE,20200318,"1634 lynn street , owosso , mi 48867 , usa","1634 lynn st, owosso, mi 48867, usa"
78,Howard AFC #1,43.0019935,-84.1670052,Laura Hemgesberg,6,SHIAWASSEE,20210110,"523 n. hickory street , owosso , mi 48867 , usa","523 n hickory st, owosso, mi 48867, usa"
78,Lodge of Durand MC North,42.9181191,-83.976232,"The Lodge of Durand Memory Care, LLC",20,SHIAWASSEE,20200420,"8800 e. monroe road , durand , mi 48429 , usa","8800 e monroe rd, durand, mi 48429, usa"
78,Lodge of Durand MC South,42.9181191,-83.976232,"The Lodge of Durand Memory Care, LLC",20,SHIAWASSEE,20200420,"8800 e. monroe road , durand , mi 48429 , usa","8800 e monroe rd, durand, mi 48429, usa"
78,Martin Home,42.9841699,-83.9387922,Alternative Services Inc,6,SHIAWASSEE,20220216,"11410 lennon road , lennon , mi 48849 , usa","11410 lennon rd, lennon, mi 48449, usa"
78,Matthews Home,43.0094262,-84.1847513,"Consumer Services, Inc.",6,SHIAWASSEE,20200805,"1016 wood ct. , owosso , mi 48867 , usa","1016 wood ct, owosso, mi 48867, usa"
78,Middleton Home,43.019622,-84.1495364,Alternative Services Inc,6,SHIAWASSEE,20220106,"835 middleton road , owosso , mi 48867 , usa","835 middleton rd, owosso, mi 48867, usa"
78,Olive Branch I,42.824306,-84.211596,Olive Branch Senior Assisted Living LLC,20,SHIAWASSEE,20211112,"521 e. first street , perry , mi 48872 , usa","521 e 1st st, perry, mi 48872, usa"
78,Olive Branch II,42.824306,-84.211596,Olive Branch Senior Assisted Living LLC,20,SHIAWASSEE,20211112,"521 e. first st. , perry , mi 48872 , usa","521 e 1st st, perry, mi 48872, usa"
78,Oliver Woods 1,43.0038745,-84.1904486,Oliver Woods Retirement Village LLC,20,SHIAWASSEE,20210828,"1310 w. oliver street , owosso , mi 48867 , usa","1310 w oliver st, owosso, mi 48867, usa"
78,Oliver Woods 2,43.003178,-84.1881994,Oliver Woods Retirement Village LLC,20,SHIAWASSEE,20210828,"1312 w. oliver st. , owosso , mi 48867 , usa","1312 w oliver st, owosso, mi 48867, usa"
78,Oliver Woods 3,43.0031679,-84.1887431,Oliver Woods Retirement Village LLC,20,SHIAWASSEE,20210828,"1330 w. oliver st. , owosso , mi 48867 , usa","1330 w oliver st, owosso, mi 48867, usa"
78,Owosso Owl's Nest,42.9409813,-84.1236657,Owosso Owl's Nest LLC,6,SHIAWASSEE,20210427,"3837 s. m52 , owosso , mi 48867 , usa","3837 s state rd, owosso, mi 48867, usa"
78,Res-Care Premier Raymond,43.0232713,-84.1796931,"ResCare Premier, Inc.",6,SHIAWASSEE,20200528,"715 raymond road , owosso , mi 48867 , usa","715 raymond rd, owosso, mi 48867, usa"
78,Scollons AFC Home,43.0035681,-84.1721364,Alda Scollon & Dan Scollon,6,SHIAWASSEE,20211119,"621 n ball st , owosso , mi 48867 , usa","621 n ball st, owosso, mi 48867, usa"
78,Serenity House,42.8020948,-84.0558647,Serenity House Inc.,12,SHIAWASSEE,20201025,"13326 s. bliven road , byron , mi 48418 , usa","13326 bliven rd, byron, mi 48418, usa"
78,State Road Home,42.837549,-84.1312693,"Consumer Services, Inc.",6,SHIAWASSEE,20200826,"10860 state rd. , morrice , mi 48857 , usa","10860 s state rd, morrice, mi 48857, usa"
78,The Meadows,43.001338,-84.1275662,"Memorial Assisted Living, LLC",61,SHIAWASSEE,20201120,"245 n. caledonia drive , owosso , mi 48867 , usa","245 caledonia dr, owosso, mi 48867, usa"
78,Umbrellex 1,43.0097049,-84.1685516,"Umbrellex Behavioral Health Services, LLC",5,SHIAWASSEE,20200406,"1207 devonshire ct , owosso , mi 48667 , usa","1207 devonshire ct, owosso, mi 48867, usa"
78,We Care Management,42.8909095,-84.2406752,We Care Management LLC,6,SHIAWASSEE,20201218,"3973 w. grand river rd. , owosso , mi 48867 , usa","3973 w grand river rd, owosso, mi 48867, usa"
78,Welcome Home Honey,42.9741092,-84.1619376,Welcome Home Assisted Living - Owosso,6,SHIAWASSEE,20200805,"1605 vandekarr rd , owosso , mi 48867 , usa","1605 vandecarr rd, owosso, mi 48867, usa"
78,Welcome Home Love,42.9741323,-84.1617701,Welcome Home Assisted Living - Owosso,6,SHIAWASSEE,20200805,"1607 vandekarr rd , owosso , mi 48867 , usa","1607 vandecarr rd, owosso, mi 48867, usa"
78,Welcome Home Sunshine,42.9741117,-84.1617594,Welcome Home Assisted Living - Owosso,6,SHIAWASSEE,20200805,"1609 vandekarr rd , owosso , mi 48867 , usa","1609 vandecarr rd, owosso, mi 48867, usa"
78,Wildwoods Assisted Living,42.9758127,-84.1063979,Care N Assist LLC,6,SHIAWASSEE,20200531,"1595 parmenter rd , corunna , mi 48817 , usa","1595 parmenter rd, corunna, mi 48817, usa"
79,Agape Care Systems Inc.,43.4805139,-83.4648478,Agape Care Systems Inc,6,TUSCOLA,20200722,"3060 van geisen road , caro , mi 48723 , usa","3060 van geisen rd, caro, mi 48723, usa"
79,Anchor Hill,43.5175184,-83.3987588,"The Lighthouse, Inc.",6,TUSCOLA,20210215,"1773 luder road , caro , mi 48723 , usa","1773 luder rd, caro, mi 48723, usa"
79,Angel Cove,43.4911322,-83.396897,"The Lighthouse, Inc.",6,TUSCOLA,20211221,"1580 lighthouse lane , caro , mi 48723 , usa","caro, mi 48723, usa"
79,Arlington Dr.,43.4846737,-83.4132928,FAITH Inc.,6,TUSCOLA,20200702,"637 arlington drive , caro , mi 48723 , usa","637 arlington dr, caro, mi 48723, usa"
79,Ashbreck AFC Home,43.5011008,-83.3782345,"Minard, Victoria",4,TUSCOLA,20200524,"235 cass river drive , caro , mi 48723 , usa","235 cass river dr, caro, mi 48723, usa"
79,Carey's Young at Heart,43.471898,-83.406179,Carey's Young at Heart LLC,20,TUSCOLA,20220125,"1341 s colling road , caro , mi 48723 , usa","1341 s colling rd, caro, mi 48723, usa"
79,Charryett House,43.2663141,-83.6002286,"Wilson Residential Care Services, Inc.",6,TUSCOLA,20210320,"6450 barnes rd. , millington , mi 48746 , usa","6450 barnes rd, millington, mi 48746, usa"
79,Christensen Care LLC,43.3423725,-83.1172317,Christensen Care LLC,6,TUSCOLA,20200802,"7663 mayviille road , marlette , mi 48453 , usa","7663 mayville rd, marlette, mi 48453, usa"
79,Circle Drive Home,43.5207943,-83.5487623,Fulton Residential Care Corp.,6,TUSCOLA,20210421,"1959 circle drive , fairgrove , mi 48733 , usa","1959 circle dr, fairgrove, mi 48733, usa"
79,"Country Comfort, Spectrum Of Light",43.4592946,-83.3863047,"Country Comfort, Spectrum Of Light LLC",6,TUSCOLA,20220205,"1754 mertz rd , caro , mi 48723 , usa","1754 mertz rd, caro, mi 48723, usa"
79,Countryline,43.4598434,-83.3876688,Fulton Residential Care Corp.,6,TUSCOLA,20200515,"135 wireline rd. , caro , mi 48723 , usa","135 wire line rd, caro, mi 48723, usa"
79,Gun Club Home,43.4821809,-83.3729366,Tuscola Behavioral Health System,5,TUSCOLA,20211214,"1345 gun club road , caro , mi 48723 , usa","1345 gun club rd, caro, mi 48723, usa"
79,Harbor Light,43.5203131,-83.3637954,"The Lighthouse, Inc.",6,TUSCOLA,20210803,"1785 hope drive , caro , mi 48723 , usa","1785 hope dr, caro, mi 48723, usa"
79,Heritage Hill Assisted Living,43.5079867,-83.3869978,"Heritage Hill Assisted Living, LLC",56,TUSCOLA,20200707,"1430 cleaver rd. , caro , mi 48723 , usa","1430 cleaver rd, caro, mi 48723, usa"
79,Hilltop House,43.4956826,-83.4005958,Broadworth Randy,17,TUSCOLA,20200318,"616 gilford , caro , mi 48723 , usa","616 w gilford rd, caro, mi 48723, usa"
79,Hollister AFC Home,43.5597322,-83.5138843,Edward Hollister and Juanita Hollister,5,TUSCOLA,20201215,"3452 s main street , akron , mi 48701 , usa","3452 s main st, akron, mi 48701, usa"
79,Hunt Home,43.6038525,-83.1788156,Fulton Residential Care Corp.,6,TUSCOLA,20200723,"4645 hunt street , cass city , mi 48726 , usa","4645 hunt st, cass city, mi 48726, usa"
79,Janet's Villa,43.4817401,-83.4094409,Fulton Residential Care Corp.,6,TUSCOLA,20201007,"1572 van geisen rd. , caro , mi 48723 , usa","1572 van geisen rd, caro, mi 48723, usa"
79,Johnson AFC Home,43.5527439,-83.1126258,Johnson Peggy Ann,6,TUSCOLA,20210731,"4791 lamton road , cass city , mi 48726 , usa","4791 n lamton rd, cass city, mi 48726, usa"
79,Lewis,43.4991295,-83.3880157,Fulton Residential Care Corp.,6,TUSCOLA,20210630,"1081 cleaver road , caro , mi 48723 , usa","1081 cleaver rd, caro, mi 48723, usa"
79,Maple Ridge Home,43.4666556,-83.4208884,Tuscola Behavioral Health System,6,TUSCOLA,20210628,"1851 dixon rd. , caro , mi 48723 , usa","1851 dixon rd, caro, mi 48723, usa"
79,Meadow Brook,43.5092173,-83.5480837,"A. F. Services, Inc.",7,TUSCOLA,20200423,"5129 w deckerville , fairgrove , mi 48733 , usa","5129 deckerville rd, fairgrove, mi 48733, usa"
79,Mission Pointe (AFC),43.519967,-83.3639446,"The Lighthouse, Inc.",12,TUSCOLA,20220118,"1780 hope drive , caro , mi 48723 , usa","1780 hope dr, caro, mi 48723, usa"
79,North Star,43.5204513,-83.3628681,"The Lighthouse, Inc.",6,TUSCOLA,20210910,"1801 hope drive , caro , mi 48723 , usa","1801 hope dr, caro, mi 48723, usa"
79,Northview CLF,43.4992773,-83.3932381,FAITH Inc.,6,TUSCOLA,20210123,"1120 northview , caro , mi 48723 , usa","1120 northview dr, caro, mi 48723, usa"
79,Northwood Meadows,43.6093297,-83.1829006,Thumb Area Enterprises,20,TUSCOLA,20210320,"6086 beechwood dr. , cass city , mi 48726 , usa","6086 beechwood dr, cass city, mi 48726, usa"
79,Promised Land,43.5192019,-83.3592383,"The Lighthouse, Inc.",12,TUSCOLA,20210520,"1890 hope drive , caro , mi 48723 , usa","1890 hope dr, caro, mi 48723, usa"
79,Robin's Nest AFC,43.4880613,-83.4000472,Robin's Nest Care Services,6,TUSCOLA,20210414,"324 hamilton , caro , mi 48723 , usa","324 hamilton st, caro, mi 48723, usa"
79,S&D Senior Living Home,43.4708963,-83.4059612,S & D Senior Living Home,10,TUSCOLA,20210417,"1359 s. colling rd. , caro , mi 48723 , usa","1359 s colling rd, caro, mi 48723, usa"
79,Satchell's Christian Retirement Home,43.5519726,-83.324034,"Satchell's Christian Retirement Home, Inc.",20,TUSCOLA,20210927,"2662 east caro rd , caro , mi 48723 , usa","2662 e caro rd, caro, mi 48723, usa"
79,Sheila's Adult Care,43.3399443,-83.1734125,Sheila McCoy,6,TUSCOLA,20210813,"6226 mayville road , clifford , mi 48727 , usa","6226 mayville rd, clifford, mi 48727, usa"
79,Shepherds Crossing,43.5197982,-83.3594453,"The Lighthouse, Inc.",12,TUSCOLA,20220111,"1860 hope dr , caro , mi 48723 , usa","1860 hope dr, caro, mi 48723, usa"
79,Southern Cross,43.5203224,-83.3644848,"The Lighthouse, Inc.",12,TUSCOLA,20220104,"1770 hope drive , caro , mi 48723 , usa","1770 hope dr, caro, mi 48723, usa"
79,Stoney Brooke,43.4911322,-83.396897,"The Lighthouse, Inc.",6,TUSCOLA,20211221,"1570 lighthouse lane , caro , mi 48723 , usa","caro, mi 48723, usa"
79,Stratman's Manor,43.3724616,-83.5833667,"Stratman's Manor, Inc.",12,TUSCOLA,20201211,"127 n main st , vassar , mi 48768 , usa","127 n main st, vassar, mi 48768, usa"
79,That Touch Of Class,43.4879632,-83.4001762,Bennett Nancy,6,TUSCOLA,20220212,"330 hamilton st , caro , mi 48723 , usa","330 hamilton st, caro, mi 48723, usa"
79,Timberline Lodge,43.576231,-83.350766,Timberline Lodge Inc,12,TUSCOLA,20210101,"3771 colwood rd , caro , mi 48723 , usa","3771 colwood rd, caro, mi 48723, usa"
79,Vadavilla AFC Home,43.6316559,-83.48562,Shelly Burza,15,TUSCOLA,20210807,"5750 sheridan rd , unionville , mi 48767 , usa","5750 sheridan rd, unionville, mi 48767, usa"
79,Vassar Fields Assisted Living II,43.3625353,-83.5972096,"Vassar Fields Assisted Living II, LLC",20,TUSCOLA,20211027,"5830 frankenmuth road , vassar , mi 48768 , usa","5830 frankenmuth rd, vassar, mi 48768, usa"
79,Vassar Fields Assisted Living III,43.3622185,-83.5987414,"Vassar Fields Assisted Living II, LLC",20,TUSCOLA,20200603,"5840 frankenmuth rd , vassar , mi 48768 , usa","5840 frankenmuth rd, vassar, mi 48768, usa"
79,Virginia Street,43.6058642,-83.1819398,Fulton Residential Care Corp.,6,TUSCOLA,20200321,"6250 virginia st. , cass city , mi 48726 , usa","6250 virginia st, cass city, mi 48726, usa"
79,Willow Tree Haven,43.6705266,-83.2662665,Maxson Connie,6,TUSCOLA,20211012,"6974 mceldowney rd , gagetown , mi 48735 , usa","6974 mceldowney rd, gagetown, mi 48735, usa"
80,52nd Street Home,42.3026451,-86.0519447,"Cornerstone AFC, LLC",6,VAN BUREN,20210811,"31723 52 nd street , bangor , mi 49013 , usa","31723 52nd st, bangor, mi 49013, usa"
80,A New Beginning AFC,42.3793716,-85.8795051,Grace T. Smith,5,VAN BUREN,20210813,"10786 m40 , gobles , mi 49055 , usa","10786 m-40, gobles, mi 49055, usa"
80,Advanced Adult Foster Care,42.2122162,-86.0545954,"Advanced Adult Foster Care, Inc.",5,VAN BUREN,20200713,"202 corwin meadows drive , lawrence , mi 49064 , usa","202 corwin meadows dr, lawrence, mi 49064, usa"
80,Affinity - Meadowbrook,42.2274621,-86.0562463,Affinity Health Management LLC,6,VAN BUREN,20200914,"430 bangor road , lawrence , mi 49064 , usa","430 bangor rd, lawrence, mi 49064, usa"
80,Affinity - Woodhenge,42.2436237,-85.7664284,Affinity Health Management LLC,6,VAN BUREN,20200814,"48288 22 nd street , mattawan , mi 49071 , usa","48288 22nd st, mattawan, mi 49071, usa"
80,Agnus Dei AFC Home Inc.,42.4034368,-85.9099889,Agnus Dei AFC Home Inc.,6,VAN BUREN,20201001,"37139 county road 390 , gobles , mi 49055 , usa","37139 co rd 390, gobles, mi 49055, usa"
80,Allegan Enrichment Center #3,42.1094453,-85.9722595,Falco Corporation,12,VAN BUREN,20210831,"122 e. delaware street , decatur , mi 49045 , usa","122 e delaware st, decatur, mi 49045, usa"
80,Baseline Home,42.4187345,-85.9815132,Hernandez Home LLC,6,VAN BUREN,20201022,"44409 baseline road , bloomingdale , mi 49026 , usa","44409 baseline rd, bloomingdale, mi 49026, usa"
80,Beacon Home at Anchor Point South,42.3100788,-86.1589022,"Beacon Specialized Living Services, Inc.",10,VAN BUREN,20200512,"28720 63 rd street , bangor , mi 49013 , usa","28720 63rd st, bangor, mi 49013, usa"
80,Beacon Home at Bay Harbor,42.309003,-86.1576643,"Beacon Specialized Living Services, Inc.",6,VAN BUREN,20210127,"29122 63 rd street , bangor , mi 49013 , usa","29122 63rd st, bangor, mi 49013, usa"
80,Beacon Home At Breakwater East,42.3100344,-86.1589014,"Beacon Specialized Living Services, Inc.",10,VAN BUREN,20200512,"28730 63 rd street , bangor , mi 49013 , usa","28730 63rd st, bangor, mi 49013, usa"
80,Beacon Home at Highland,42.2484222,-86.0990661,"Beacon Specialized Living Services, Inc.",6,VAN BUREN,20210707,"56838 48 th avenue , lawrence , mi 49064 , usa","56838 48th ave, lawrence, mi 49064, usa"
80,Beacon Home at Meadowland,42.2477517,-86.1000199,"Beacon Specialized Living Services, Inc.",12,VAN BUREN,20211023,"56844 48 th avenue , lawrence , mi 49064 , usa","56844 48th ave, lawrence, mi 49064, usa"
80,Beacon Home at Wave Crest,42.3090597,-86.1576654,"Beacon Specialized Living Services, Inc.",16,VAN BUREN,20210424,"28840 63 rd street , bangor , mi 49013 , usa","28840 63rd st, bangor, mi 49013, usa"
80,Beacon Home at Woodland,42.2501194,-86.1001186,"Beacon Specialized Living Services, Inc.",12,VAN BUREN,20210311,"56832 48 th avenue , lawrence , mi 49064 , usa","56832 48th ave, lawrence, mi 49064, usa"
80,Birch Harbor,42.3213107,-86.2619854,Birdie Farley,4,VAN BUREN,20211121,"26725 m140 highway , south haven , mi 49090 , usa","26725 m-140, south haven, mi 49090, usa"
80,Cornerstone,42.2953729,-85.7743418,Cornerstone II Inc,6,VAN BUREN,20201020,"22858 west m43 , kalamazoo , mi 49009 , usa","22858 m-43, kalamazoo, mi 49009, usa"
80,Cornerstone AFC,42.3187733,-86.1279076,"Cornerstone I, Inc.",10,VAN BUREN,20210712,"59859 w m43 , bangor , mi 49013 , usa","59859 m-43, bangor, mi 49013, usa"
80,Cornerstone House,42.2953811,-85.7730622,Cornerstone II Inc,6,VAN BUREN,20210423,"22722 m43 , kalamazoo , mi 49009 , usa","22722 m-43, kalamazoo, mi 49009, usa"
80,Covey Hill AFC,42.2499561,-85.9470132,Cornerstone II Inc,6,VAN BUREN,20211121,"28901 41 st street , paw paw , mi 49079 , usa","28901 41st st, paw paw, mi 49079, usa"
80,Cozy Hill,42.3843968,-85.9758099,Stephen Stassek and Minerva Stassek,6,VAN BUREN,20200531,"09441 44 th street , bloomingdale , mi 49026 , usa","09441 44th st, bloomingdale, mi 49026, usa"
80,Decatur Assisted Living,42.1068446,-85.9772858,"Lakeside Villa, LLC",12,VAN BUREN,20200427,"209 w. delaware street , decatur , mi 49045 , usa","209 w delaware st, decatur, mi 49045, usa"
80,Eiraina Adult Foster Care,42.3058432,-86.1005962,Lisa Springett,5,VAN BUREN,20200610,"30744 white oak drive , bangor , mi 49013 , usa","30744 white oak dr, bangor, mi 49013, usa"
80,Engedi AFC,42.3091165,-86.1081764,Lisa Springett,5,VAN BUREN,20200705,"12 e. arlington , bangor , mi 49013 , usa","12 e arlington st, bangor, mi 49013, usa"
80,Guritz-Houser Home,42.218487,-86.0545911,Barbara Guritz-Houser and Kenneth Houser,1,VAN BUREN,20211219,"124 s. second street , lawrence , mi 49064 , usa","124 s 2nd st, lawrence, mi 49064, usa"
80,Hamilton Home,42.31492,-86.1167501,"Cornerstone AFC, LLC",6,VAN BUREN,20211013,"518 hamilton street , bangor , mi 49013 , usa","518 hamilton ave, bangor, mi 49013, usa"
80,Haus on High,42.3195648,-86.1098276,"Our Haus, Inc.",6,VAN BUREN,20200802,"11 w. high street , bangor , mi 49013 , usa","11 w high st, bangor, mi 49013, usa"
80,Joyful Living,42.3945352,-86.2765021,Joyce Peterson,6,VAN BUREN,20201025,"328 edgell street , south haven , mi 49090 , usa","328 edgell st, south haven, mi 49090, usa"
80,Katy Haus,42.3125355,-86.1130794,"Our Haus, Inc.",6,VAN BUREN,20210419,"209 park road , bangor , mi 49013 , usa","bangor, mi 49013, usa"
80,Lakeside Villa,42.080302,-86.1861817,"Lakeside Villa, LLC",6,VAN BUREN,20201027,"93490 highway m152 , dowagiac , mi 49047 , usa","93490 m-152, dowagiac, mi 49047, usa"
80,Lighthouse Assisted Living,42.3204278,-86.1314075,"Lighthouse Assisted Living, LLC",6,VAN BUREN,20210525,"60261 m43 , bangor , mi 49013 , usa","60261 m-43, bangor, mi 49013, usa"
80,Maple Lake Assisted Living,42.2242121,-85.8981387,"Maple Lake Assisted Living, LLC",64,VAN BUREN,20200917,"677 hazen , paw paw , mi 49079 , usa","677 hazen st, paw paw, mi 49079, usa"
80,Mills Haus,42.3156713,-86.1045286,"Our Haus, Inc.",3,VAN BUREN,20210418,"303 cemetery road , bangor , mi 49013 , usa","303 cemetery rd, bangor, mi 49013, usa"
80,Our Haus,42.3064482,-86.0997406,"Our Haus, Inc.",5,VAN BUREN,20200629,"30637 white oak drive , bangor , mi 49013 , usa","30637 white oak dr, bangor, mi 49013, usa"
80,Parrish Adult Foster Care,42.3158269,-86.1038194,Parrish Sherry,2,VAN BUREN,20200708,"321 cemetery road , bangor , mi 49013 , usa","321 cemetery rd, bangor, mi 49013, usa"
